File:,D:\04.Project\13.고성능차량하중이동제어\04.Logic\JSNDCT_CorneringLogicAdded\TuningTool\JSNDCT_Cornering.spm
Project:,
System:,
User:,
Vehicle:,
Vehicle Type:,
Date Time:,
Comment:,

Recording Time:,2020-08-26 수 AM 11:36:35 ~ 2020-08-26 수 AM 11:38:16
Save Time:,0.000 ~ 100.460 sec

,[FLAG],[VALUE],1.leu8VehicleSpd,2.lou8FlagRoll,3.ldu8FlagDive,4.lsu8FlagAdSquat,5.lsu8FlagDecAdSquat,6.lsu8FlagNoseDwAdSquat,7.lnu8FlagTurn,8.lcu8FlagCornering,9.lcs8DfCornering[0],10.lis8DfOffset[0],11.lcs8DfCornering[1],12.lcs8DfCornering[2],13.lcs8DfCornering[3],14.lis8DfOffset[1],15.lis8DfOffset[2],16.lis8DfOffset[3]
3.440,,,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.450,,,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.460,,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.470,,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.480,,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.490,,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.500,,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.510,,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.520,,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.530,,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.540,,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.550,,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.560,,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.570,,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.580,,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.590,,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.600,,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.610,,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.620,,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.630,,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.640,,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.650,,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.660,,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.670,,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.680,,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.690,,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.700,,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.710,,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.720,,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.730,,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.740,,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.750,,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.760,,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.770,,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.780,,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.790,,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.800,,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.810,,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.820,,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.830,,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.840,,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.850,,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.860,,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.870,,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.880,,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.890,,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.900,,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.910,,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.920,,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.930,,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.940,,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.950,,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.960,,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.970,,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.980,,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.990,,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.000,,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.010,,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.020,,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.030,,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.040,,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.050,,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.060,,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.070,,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.080,,,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.090,,,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.100,,,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.110,,,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.120,,,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.130,,,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.140,,,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.150,,,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.160,,,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.170,,,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.180,,,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.190,,,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.200,,,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.210,,,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.220,,,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.230,,,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.240,,,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.250,,,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.260,,,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.270,,,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.280,,,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.290,,,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.300,,,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.310,,,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.320,,,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.330,,,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.340,,,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.350,,,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.360,,,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.370,,,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.380,,,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.390,,,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.400,,,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.410,,,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.420,,,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.430,,,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.440,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.450,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.460,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.470,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.480,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.490,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.500,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.510,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.520,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.530,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.540,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.550,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.560,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.570,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.580,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.590,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.600,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.610,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.620,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.630,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.640,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.650,,,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.660,,,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.670,,,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.680,,,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.690,,,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.700,,,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.710,,,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.720,,,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.730,,,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.740,,,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.750,,,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.760,,,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.770,,,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.780,,,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.790,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.800,,,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.810,,,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.820,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.830,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.840,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.850,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.860,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.870,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.880,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.890,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.900,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.910,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.920,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.930,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.940,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.950,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.960,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.970,,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.980,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.990,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.000,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.010,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.020,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.030,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.040,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.050,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.060,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.070,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.080,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.090,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.100,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.110,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.120,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.130,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.140,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.150,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.160,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.170,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.180,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.190,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.200,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.210,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.220,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.230,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.240,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.250,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.260,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.270,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.280,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.290,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.300,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.310,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.320,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.330,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.340,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.350,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.360,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.370,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.380,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.390,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.400,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.410,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.420,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.430,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.440,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.450,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.460,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.470,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.480,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.490,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.500,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.510,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.520,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.530,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.540,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.550,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.560,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.570,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.580,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.590,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.600,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.610,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.620,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.630,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.640,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.650,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.660,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.670,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.680,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.690,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.700,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.710,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.720,,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.730,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.740,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.750,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.760,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.770,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.780,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.790,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.800,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.810,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.820,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.830,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.840,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.850,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.860,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.870,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.880,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.890,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.900,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.910,,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.920,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.930,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.940,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.950,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.960,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.970,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.980,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.990,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.000,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.010,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.020,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.030,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.040,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.050,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.060,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.070,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.080,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.090,,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.100,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.110,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.120,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.130,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.140,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.150,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.160,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.170,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.180,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.190,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.200,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.210,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.220,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.230,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.240,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.250,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.260,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.270,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.280,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.290,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.300,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.310,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.320,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.330,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.340,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.350,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.360,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.370,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.380,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.390,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.400,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.410,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.420,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.430,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.440,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.450,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.460,,,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.470,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.480,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.490,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.500,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.510,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.520,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.530,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.540,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.550,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.560,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.570,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.580,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.590,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.600,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.610,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.620,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.630,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.640,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.650,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.660,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.670,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.680,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.690,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.700,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.710,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.720,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.730,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.740,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.750,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.760,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.770,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.780,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.790,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.800,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.810,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.820,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.830,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.840,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.850,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.860,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.870,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.880,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.890,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.900,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.910,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.920,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.930,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.940,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.950,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.960,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.970,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.980,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.990,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.000,,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
